t,shake
2.099115282966413,1.6048068441173122
2.1382385585336565,1.5812728294084228
2.178091013057163,1.5476208475687145
2.218686236962136,1.5050001613830668
2.260038073971894,1.454619594487493
2.302160625828842,1.3977390861849348
2.345068257103422,1.3826212550638253
2.388775600092702,1.3548617900989555
2.4332975598102564,1.317882822656814
2.478649319069055,1.2859641316331623
2.524846343659081,1.23793420237111
2.571904387621453,1.1952749825070403
2.6198394986208458,1.1914271684033881
2.6686680234180384,1.2109716524248295
2.7184066134444658,1.21231807092011
2.7690722304806625,1.1669254472372255
2.8206821524405465,1.1040603337874895
2.8732539792635055,1.0600876617167927
2.9268056389163033,1.0342611755719806
2.9813553935068504,1.0659145800042964
3.0369218455119174,1.0670234980408373
3.0935239441209266,1.038718466645349
3.151180991697977,0.9862917342628946
3.209912650364307,1.0222934014845366
3.26973894870344,1.0722650837034542
3.3306802885913074,1.084427616237317
3.3927574521536616,1.0616855115192325
3.4559916088531675,1.0086807783918652
3.520404322708582,0.9324884121092706
3.586017559648483,0.8953496543811007
3.652853695002058,0.8616183699999599
3.720935521129506,0.8292850172643398
3.7902862551946552,0.8340804296369264
3.8609295470824443,0.8252935448584071
3.9328894874639726,0.8043668635349286
4.006190616011866,0.8039274464156789
4.080857929768755,0.8358717855316589
4.156916891671739,0.8383879292464819
4.234393439235708,0.8221624923439389
4.313313993398524,0.8166773586775264
4.3937054675310465,0.8124745410814427
4.475595276615092,0.8158142772260024
4.559011346592448,0.7986253677998284
4.643982123888142,0.7585283213933884
4.730536585111191,0.6943020119377117
4.818704246936172,0.6448919147350031
4.908515176168946,0.6339054871924757
4.999999999999998,0.627948875374022
